state,year,line,company_name_raw,premium_written,market_share,complaints,complaint_index,source_pdf
LA,2015,accident_health,21st Century Premier Insurance Company,7989.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Aaa Life Insurance Company,219082.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Ability Insurance Company,70420.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Ace American Insurance Company,8488.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Aetna Better Health, Inc.",566384.0,0.0003,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Aetna Health And Life Insurance Company,360.0,0.0,6,24745.349298,accident_health_2015.pdf
LA,2015,accident_health,Aetna Health Inc.,8460438.0,0.0051,10,1.754898,accident_health_2015.pdf
LA,2015,accident_health,Aetna Life Insurance Company,536947.0,0.0003,16,44.241862,accident_health_2015.pdf
LA,2015,accident_health,Allianz Life Insurance Company of North America,1263867.0,0.0008,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Allstate Life Insurance Company,3888.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Amalgamated Life Insurance Company,72597.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American Bankers Insurance Company of Florida,10.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American Bankers Life Assurance Company of Florida,1233.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"American Casualty Company of Reading,",28.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American Continental Insurance Company,6683276.0,0.004,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American Family Life Assurance Company of,113008685.0,0.0681,12,0.157657,accident_health_2015.pdf
LA,2015,accident_health,American Fidelity Assurance Company,1787715.0,0.0011,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American General Life Insurance Company,2663668.0,0.0016,4,2.229588,accident_health_2015.pdf
LA,2015,accident_health,American Health And Life Insurance Company,3178.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American Heritage Life Insurance Company,12142459.0,0.0073,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American Home Assurance Company,6776.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American Income Life Insurance Company,1155464.0,0.0007000000000000001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American Memorial Life Insurance Company,102.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American National Insurance Company,112758.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American National Life Insurance Company of Texas,38497.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American Progressive Life And Health Ins. Co. of New,6813.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American Public Life Insurance Company,3999526.0,0.0024,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American Republic Corp Insurance Company,2094.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American Republic Insurance Company,109029.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,American Retirement Life Insurance Company,2728361.0,0.0016,2,1.088361,accident_health_2015.pdf
LA,2015,accident_health,American United Life Insurance Company,6289.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Americo Financial Life And Annuity Insurance,1066.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Amerigroup Louisiana, Inc.",30816044.0,0.018600000000000002,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Ameritas Life Insurance Corp.,4687900.0,0.0028000000000000004,2,0.633426,accident_health_2015.pdf
LA,2015,accident_health,Assuranceamerica Insurance Company,331.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Assurity Life Insurance Company,1354287.0,0.0008,2,2.192623,accident_health_2015.pdf
LA,2015,accident_health,Athene Annuity & Life Assurance Company,1646273.0,0.001,2,1.803736,accident_health_2015.pdf
LA,2015,accident_health,Athene Annuity And Life Company,10124.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Atlanta Life Insurance Company,2854.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Axa Equitable Life Insurance Company,735372.0,0.0004,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Bankers Fidelity Assurance Company,26386.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Bankers Fidelity Life Insurance Company,538072.0,0.0003,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Bankers Life And Casualty Company,6556619.0,0.004,4,0.905784,accident_health_2015.pdf
LA,2015,accident_health,Bankers Life of Louisiana,14273707.0,0.0086,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Berkshire Life Insurance Company of America,6865854.0,0.0040999999999999995,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Boston Mutual Life Insurance Company,383613.0,0.0002,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Canada Life Assurance Company, The",32064.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Central Reserve Life Insurance Company,13928.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Central Security Life Insurance Company,3417.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Central States Health & Life Company of Omaha,263972.0,0.0002,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Central States Indemnity Company of Omaha,1087157.0,0.0007000000000000001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Central United Life Insurance Company,2477770.0,0.0015,2,1.198433,accident_health_2015.pdf
LA,2015,accident_health,Centre Life Insurance Company,79490.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Chesapeake Life Insurance Company, The",2720005.0,0.0016,4,2.183409,accident_health_2015.pdf
LA,2015,accident_health,Christian Fidelity Life Insurance Company,32477.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Cica Life Insurance Company of America,3624.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Cigna Health And Life Insurance Company,1015431.0,0.0006,14,20.470217,accident_health_2015.pdf
LA,2015,accident_health,"Cincinnati Life Insurance Company, The",1216.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Citizens Security Life Insurance Company,5054913.0,0.003,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Cmfg Life Insurance Company,107494.0,0.0001,2,27.624257,accident_health_2015.pdf
LA,2015,accident_health,Colonial Life & Accident Insurance Company,42650063.0,0.025699999999999997,14,0.487363,accident_health_2015.pdf
LA,2015,accident_health,Colonial Penn Life Insurance Company,2169670.0,0.0013,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Colorado Bankers Life Insurance Company,927.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Columbian Mutual Life Insurance Company,1753.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Combined Insurance Company of America,3708322.0,0.0022,2,0.80075,accident_health_2015.pdf
LA,2015,accident_health,Commercial Travelers Mutual Insurance Company,737.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Commonwealth Annuity And Life Insurance Company,4367.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Connecticut General Life Insurance Company,61439.0,0.0,2,48.331546,accident_health_2015.pdf
LA,2015,accident_health,Conseco Life Insurance Company,1413327.0,0.0009,2,2.101029,accident_health_2015.pdf
LA,2015,accident_health,Constitution Life Insurance Company,1084496.0,0.0007000000000000001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Continental American Insurance Company,120.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Continental Casualty Company,1498921.0,0.0009,3,2.971579,accident_health_2015.pdf
LA,2015,accident_health,Continental General Insurance Company,701757.0,0.0004,2,4.231438,accident_health_2015.pdf
LA,2015,accident_health,"Continental Life Insurance Company of Brentwood,",1596602.0,0.001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Country Life Insurance Company,5959.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Emc National Life Company,7435.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Enterprise Life Insurance Company,432753.0,0.0003,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Equitable Life & Casualty Insurance Company,2891764.0,0.0017000000000000001,4,2.053723,accident_health_2015.pdf
LA,2015,accident_health,Family Heritage Life Insurance Company of America,4463587.0,0.0027,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Family Life Insurance Company,1179150.0,0.0007000000000000001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Farmers New World Life Insurance Company,4065.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Federal Insurance Company,43285.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Federal Life Insurance Company (mutual),20.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Federated Life Insurance Company,247763.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Fidelity Life Association, A Legal Reserve Life",1389.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Fidelity Security Life Insurance Company,105413.0,0.0001,2,28.169598,accident_health_2015.pdf
LA,2015,accident_health,First Allmerica Financial Life Insurance Company,358.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Foresters Life Insurance And Annuity Company,235.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Forethought Life Insurance Company,345129.0,0.0002,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Freedom Life Insurance Company of America,5465070.0,0.0033,10,2.716746,accident_health_2015.pdf
LA,2015,accident_health,General American Life Insurance Company,109295.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Genworth Life And Annuity Insurance Company,81818.0,0.0,2,36.293259,accident_health_2015.pdf
LA,2015,accident_health,Genworth Life Insurance Company,18100123.0,0.0109,10,0.820282,accident_health_2015.pdf
LA,2015,accident_health,Gerber Life Insurance Company,1074376.0,0.0006,2,2.763875,accident_health_2015.pdf
LA,2015,accident_health,Globe Life & Accident Insurance Company,581555.0,0.0004,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Golden Rule Insurance Company,8172384.0,0.0049,8,1.453403,accident_health_2015.pdf
LA,2015,accident_health,Government Employees Insurance Company,1078.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Government Personnel Mutual Life Insurance,160833.0,0.0001,2,18.462889,accident_health_2015.pdf
LA,2015,accident_health,Great American Life Insurance Company,2349.0,0.0,2,1264.130232,accident_health_2015.pdf
LA,2015,accident_health,"Great-West Life Assurance Company, The",48457.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Guarantee Trust Life Insurance Company,2355801.0,0.0014000000000000002,4,2.520961,accident_health_2015.pdf
LA,2015,accident_health,Guaranty Income Life Insurance Company,2123283.0,0.0013,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Guardian Life Insurance Company of America,1296158.0,0.0008,6,6.87287,accident_health_2015.pdf
LA,2015,accident_health,Hartford Life And Annuity Insurance Company,8926.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Hartford Life Insurance Company,6816.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Hcc Life Insurance Company,1819721.0,0.0011,28,22.845363,accident_health_2015.pdf
LA,2015,accident_health,Heartland National Life Insurance Company,703395.0,0.0004,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Hmo Louisiana, Inc.",193567568.0,0.1167,6,0.046021,accident_health_2015.pdf
LA,2015,accident_health,Horace Mann Life Insurance Company,145441.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Houston Casualty Company,21525.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Humana Health Benefit Plan of Louisiana, Inc.",69226284.0,0.0417,56,1.201052,accident_health_2015.pdf
LA,2015,accident_health,Ia American Life Insurance Company,5259.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Illinois Mutual Life Insurance Company,710680.0,0.0004,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Independence American Insurance Company,14128.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Individual Assurance Company, Life, Health And",111039.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Investors Heritage Life Insurance Company,212.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Jackson National Life Insurance Company,611304.0,0.0004,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Jefferson Insurance Company,361847.0,0.0002,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Jefferson Life Insurance Company,285015.0,0.0002,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Jefferson National Life Insurance Company,455342.0,0.0003,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,John Alden Life Insurance Company,276531.0,0.0002,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,John Hancock Life & Health Insurance Company,61312.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,John Hancock Life Insurance Company (u.s.a.),8997225.0,0.0054,2,0.330039,accident_health_2015.pdf
LA,2015,accident_health,Kanawha Insurance Company,3548795.0,0.0021,4,1.673493,accident_health_2015.pdf
LA,2015,accident_health,Kansas City Life Insurance Company,1984.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Kilpatrick Life Insurance Company,220800.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Lafayette Life Insurance Company, The",2825.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Liberty National Life Insurance Company,674697.0,0.0004,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Life Insurance Company of Alabama,295271.0,0.0002,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Life Insurance Company of North America,88316.0,0.0001,4,67.245842,accident_health_2015.pdf
LA,2015,accident_health,Life Insurance Company of The Southwest,10974.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Lifesecure Insurance Company,254384.0,0.0002,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Lifeshield National Insurance Company,3327.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Lincoln Benefit Life Company,1133218.0,0.0007000000000000001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Lincoln Heritage Life Insurance Company,177885.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Louisiana Farm Bureau Mutual Insurance Company,65610.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Louisiana Health Service & Indemnity Company,613156738.0,0.3697,165,0.399537,accident_health_2015.pdf
LA,2015,accident_health,Loyal American Life Insurance Company,3875664.0,0.0023,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Lyndon Southern Insurance Company,164823.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Madison National Life Insurance Company, Inc.",652.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Manhattan Life Insurance Company, The",1278958.0,0.0008,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Mapfre Life Insurance Company,1205.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Markel Insurance Company,308796.0,0.0002,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Massachusetts Mutual Life Insurance Company,5271658.0,0.0032,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Medamerica Insurance Company,938337.0,0.0006,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Medico Corp Life Insurance Company,10643.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Medico Insurance Company,603558.0,0.0004,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Merit Life Insurance Company,46255.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Metlife Insurance Company Usa,438761.0,0.0003,2,6.767789,accident_health_2015.pdf
LA,2015,accident_health,Metropolitan Life Insurance Company,10049065.0,0.0060999999999999995,12,1.772966,accident_health_2015.pdf
LA,2015,accident_health,Mid-West National Life Insurance Company of,86812.0,0.0001,2,34.205431,accident_health_2015.pdf
LA,2015,accident_health,Minnesota Life Insurance Company,595398.0,0.0004,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Monarch Life Insurance Company, In Rehabilitation",105701.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Mony Life Insurance Company,511905.0,0.0003,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Motorists Commercial Mutual Insurance Company,275.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Mutual Savings Life Insurance Company,992.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Mutual of Omaha Insurance Company,10217031.0,0.0062,10,1.453182,accident_health_2015.pdf
LA,2015,accident_health,National Casualty Company,169.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,National Family Care Life Insurance Company,280617.0,0.0002,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,National Foundation Life Insurance Company,226801.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,National Guardian Life Insurance Company,12965.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,National Health Insurance Company,102797.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,National Life Insurance Company,159397.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,National Teachers Associates Life Insurance Company,6575747.0,0.004,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"National Union Fire Insurance Company of Pittsburgh,",219686.0,0.0001,2,13.516755,accident_health_2015.pdf
LA,2015,accident_health,Nationwide Life And Annuity Insurance Company,8668.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Nationwide Life Insurance Company,53.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,New England Life Insurance Company,54001.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,New Era Life Insurance Company,11047066.0,0.0067,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"New York Life Insurance Company, The",7981154.0,0.0048,2,0.372056,accident_health_2015.pdf
LA,2015,accident_health,North American Company For Life And Health,8.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,North American Insurance Company,1599517.0,0.001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Northwestern Long Term Care Insurance Company,8544461.0,0.0052,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Northwestern Mutual Life Insurance Company, The",17750425.0,0.010700000000000001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Ohio National Life Assurance Corporation,240187.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Ohio National Life Insurance Company, The",59337.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Old American Insurance Company,5786.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Old Republic Insurance Company,4883.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Oxford Life Insurance Company,11104.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Ozark National Life Insurance Company,27772.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Pacificare Life And Health Insurance Company,56838.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Pan-American Life Insurance Company,344203.0,0.0002,4,17.254015,accident_health_2015.pdf
LA,2015,accident_health,Partnerre America Insurance Company,592201.0,0.0004,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Paul Revere Life Insurance Company, The",3747897.0,0.0023,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Pekin Life Insurance Company,130029.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Penn Mutual Life Insurance Company, The",37990.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Philadelphia American Life Insurance Company,773359.0,0.0005,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Phoenix Life Insurance Company,30438.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Physicians Life Insurance Company,6332604.0,0.0038,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Physicians Mutual Insurance Company,14936250.0,0.009000000000000001,2,0.198807,accident_health_2015.pdf
LA,2015,accident_health,Primerica Life Insurance Company,10814.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Principal Life Insurance Company,3327244.0,0.002,2,0.892462,accident_health_2015.pdf
LA,2015,accident_health,Professional Insurance Company,555691.0,0.0003,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Protective Life Insurance Company,306983.0,0.0002,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Provident American Insurance Company,35573.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Provident American Life & Health Insurance Company,142707.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Provident Life And Accident Insurance Company,11356634.0,0.0068000000000000005,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Provident Life And Casualty Insurance Company,94208.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Prudential Insurance Company of America, The",1967590.0,0.0012,4,3.018354,accident_health_2015.pdf
LA,2015,accident_health,Puritan Life Insurance Company of America,192703.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Pyramid Life Insurance Company, The",181784.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Reliable Life Insurance Company,915.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Reliance Standard Life Insurance Company,3349.0,0.0,2,886.665248,accident_health_2015.pdf
LA,2015,accident_health,Reliastar Life Insurance Company,10950.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Reliastar Life Insurance Company of New York,51694.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Reserve National Ins Co,594529.0,0.0004,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Riversource Life Insurance Company,2604600.0,0.0016,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Security Life Insurance Company of America,88498.0,0.0001,2,33.553774,accident_health_2015.pdf
LA,2015,accident_health,Security Mutual Life Insurance Company of New York,446.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Security National Life Insurance Company,389.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Security Plan Life Insurance Company,581503.0,0.0004,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Senior American Life Insurance Company,696571.0,0.0004,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Senior Health Insurance Company of Pennsylvania,814833.0,0.0005,4,7.288467,accident_health_2015.pdf
LA,2015,accident_health,Sentinel Security Life Insurance Company,2171163.0,0.0013,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Shelter Life Insurance Company,55465.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Shenandoah Life Insurance Company,4541.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Southern Farm Bureau Life Insurance Company,3097220.0,0.0019,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Standard Insurance Company,2097308.0,0.0013,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Standard Life And Accident Insurance Company,1610332.0,0.001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Standard Life And Casualty Insurance Company,80717.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Standard Security Life Insurance Company of New,79495.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Starmount Life Insurance Company, Inc.",1156238.0,0.0007000000000000001,4,5.136385,accident_health_2015.pdf
LA,2015,accident_health,State Farm Mutual Automobile Insurance Company,13254916.0,0.008,9,1.008115,accident_health_2015.pdf
LA,2015,accident_health,"State Life Insurance Company, The",245362.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,State Mutual Insurance Company,1595911.0,0.001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Sterling Investors Life Insurance Company,508080.0,0.0003,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Sun Life Assurance Company of Canada,1858.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Teachers Insurance And Annuity Association of,72187.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,The Lincoln National Life Insurance Company,691614.0,0.0004,6,12.880487,accident_health_2015.pdf
LA,2015,accident_health,The Union Labor Life Insurance Company,2787.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Time Insurance Company,12181598.0,0.0073,10,1.218822,accident_health_2015.pdf
LA,2015,accident_health,Transamerica Financial Life Insurance Company,1430.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Transamerica Life Insurance Company,9340031.0,0.005600000000000001,16,2.54341,accident_health_2015.pdf
LA,2015,accident_health,Transamerica Premier Life Insurance Company,4509305.0,0.0027,4,1.317028,accident_health_2015.pdf
LA,2015,accident_health,Trustmark Insurance Company,779492.0,0.0005,2,3.809457,accident_health_2015.pdf
LA,2015,accident_health,Unicare Life & Health Insurance Company,1223.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Unified Life Insurance Company,361794.0,0.0002,6,24.622646,accident_health_2015.pdf
LA,2015,accident_health,Union Fidelity Life Insurance Company,28731.0,0.0,2,103.353239,accident_health_2015.pdf
LA,2015,accident_health,Union National Life Insurance Company,3645108.0,0.0022,15,6.109781,accident_health_2015.pdf
LA,2015,accident_health,Union Security Insurance Company,122145.0,0.0001,6,72.932381,accident_health_2015.pdf
LA,2015,accident_health,United American Insurance Company,2038940.0,0.0012,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,United Insurance Company of America,11267.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,United Life Insurance Company,6158.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,United Security Assurance Company of Pennsylvania,516700.0,0.0003,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,United States Life Insurance Company In The City of,109.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,United Teacher Associates Insurance Company,6236368.0,0.0038,2,0.476149,accident_health_2015.pdf
LA,2015,accident_health,United World Life Insurance Company,4753257.0,0.0029,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,United of Omaha Life Insurance Company,31926983.0,0.019299999999999998,4,0.186014,accident_health_2015.pdf
LA,2015,accident_health,Unitedhealthcare Life Insurance Company,5706439.0,0.0034000000000000002,8,2.081467,accident_health_2015.pdf
LA,2015,accident_health,"Unitedhealthcare of Louisiana, Inc.",121608350.0,0.0733,186,2.270881,accident_health_2015.pdf
LA,2015,accident_health,Unum Life Insurance Company of America,2120794.0,0.0013,4,2.800311,accident_health_2015.pdf
LA,2015,accident_health,Usaa Life Insurance Company,3730830.0,0.0022,4,1.591839,accident_health_2015.pdf
LA,2015,accident_health,Usable Life,131065.0,0.0001,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Vantage Health Plan, Inc.",36252508.0,0.0219,11,0.450504,accident_health_2015.pdf
LA,2015,accident_health,Voya Insurance And Annuity Company,35100.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,Washington National Insurance Company,7618457.0,0.0046,6,1.169308,accident_health_2015.pdf
LA,2015,accident_health,West Coast Life Insurance Company,978.0,0.0,0,0.0,accident_health_2015.pdf
LA,2015,accident_health,"Western And Southern Life Insurance Company, The",342442.0,0.0002,0,0.0,accident_health_2015.pdf
